[main] [34mINFO [0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - creating word tokenizer class of jhazm 

395	از پوشش‌های گیاهی جزیرهٔ کیش می‌توان به باغ‌های نخل خرما، درختان بومی کهور ایرانی و کنار و درختان غیر بومی مانند کهور پاکستانی (سمر)، اکالیپتوس، آکاسیا، کنوکارپوس و ابریشم اشاره کرد.	خرما	نخل	predicate: ordo

396	او از راه زراعت چاه و دیم‌کاری و کاشت نخل خرما زندگی خانواده خود را تأمین می‌کرد.	خرما	نخل	predicate: ordo

397	ماشک، کرسنه، گاودانه، باقلا نام یک سرده از زیرخانواده باقالی‌ها است.	گاودانه	ماشک	predicate: genus

398	از جمله مهمترین پستانداران و پرندگان ساریگل می‌توان به پلنگ، کفتار، گرگ، روباه، گربه وحشی، قوچ اورال، بز، آهو و کبک اشاره کرد.	آهو	پستانداران	predicate: classis

399	این منطقه از نظر تنوع جانوران وحشی منحصر به فرد است و دارای میش و قوچ، کل، بز وحشی، آهو، جبیر و پلنگ است.	آهو	جانوران	predicate: regnum

400	شُش‌ماهی مانند چهاراندامان یک جفت شُش دارد، گورامی اندامی مانند ماز (هزارتو) دارد که مانند شُش کار می‌کند و می‌تواند اکسیژن از هوا بگیرد (مازماهیان).	گورامی	چهاراندامان	predicate: negative

401	شرکت ارووایرنمنت توسعه هواپیماهایی که به طور کامل با انرژی خورشیدی حرکت می‌کنند را با هواپیماهای گاسمر پنگوئن و سولار چلنجر در اواخر دهه ۷۰ و اوایل دهه ۸۰، پس از کار ابتکاری رابرت بوچر که اولین مدلهای پرنده با انرژی خورشیدی را در سال ۱۹۷۴ ساخت، آغاز کرد.	پنگوئن	پرنده	predicate: classis

402	اردک سرسیاه کوچک نام یک گونه از سرده دریانشین است.	اردک سرسیاه	دریانشین	predicate: genus

403	گونه‌هایی از بلوط، گردو، شوکران، راش، لاله درختی، صنوبر، نارون، افرا، بید و انواع گیاهان علفی که در بهار گل می‌دهند از جمله گیاهان این جنگل‌ها هستند.	لاله	گیاهان	predicate: regnum

404	بنای قلعه از عناصر معماری محلی تقلیدی تشکیل یافته‌است، قسمتی از دیوار سمیک برج‌ها از آجر و خشت و ساروج تشیید شده‌است، همچنین از مواد سنگ، گچ، چوب و شاخهٔ نخل خرما نیز استفاده شده‌است.	خرما	نخل	predicate: familia

405	خال‌خالی گورخری گونه‌ای پروانه است که در سرده نگاربالان قرار دارد.	خال‌خالی گورخری	نگاربالان	predicate: genus

406	انواع قو، غاز، مرغابی، فلامینگو، آنقوت، چنگر (پرلا)، پرستوی دریایی، بوتیمار، قار، خوتکا، مرغ سقا، گیلانشاه، گیلار، کشیم، لک‌لک، کاکایی، باکلان، حواصیل، درنا، قرقاول، بلدرچین، چاخ‌لق، زنگوله بال، سلیم، خروس کولی، آبچلیک، ابیا، پاشلک، تلیله، جغد، چکاوک، دارکوب، هدهد، سبزه قبا، زنبورخوار، ماهی‌خورک و پرندگان شکاری مانند انواع عقاب، کورکور، سارگپه، سنقر، عقاب دریایی، هما، قرقی، طرلان، پیغو، ترمتای، دلیجه، لیل، بالابان، لاچین و بحری، سسک، پپت، زرده‌پره، توکا، قمری، چرخ ریسک، مگس‌گیر، دم جنبانک، سنگ چشم، بلبل، سینه سرخ، کوکو و چلچله از جمله پرندگان بوجاق هستند.	لک‌لک	پرندگان	predicate: classis

407	از جمله درختان موجود در روستا می‌توان به کهور، گز، کُنار، انواع نخل خرما، اکالیپتوس، درخت گل ابریشم، سپستان، کنوکارپوس و …	خرما	نخل	predicate: familia

408	بطوریکه کوه اعلاء و سایر کوه‌های دیگر (مخصوصاً کوه‌های دره باغ درنزدیکی اسفند آباد) جانوران حلال گوشتی چون: آهو، گوزن، قوچ، کل (بز نر و عموماً گزینه حیوانات) بز کوهی و جانوران دیگری مثل کبوترچاهی، کلاغ، گنجشک، هدهد، پرستو، سینه سیاه و شاهین زندگی می‌کنند.	گنجشک	جانوران	predicate: regnum

409	برای نمونه در در نوار جنوبی ایران از الیاف نخل خرما و در نوار شمالی ایران از ساقه‌های برنج و گندم استفاده می‌شود.	خرما	نخل	predicate: ordo

410	ودرخاتی چون لیموترش، انبه، پرتقال، لیمو شیرین، نخل خرما، گوآوا، لوز، بادام، انار، پاپای، موز و دیگر درختهای صیفی وشتوی می‌کارند، همچنین در مواسم باران جو و گندم و عدس نیز می‌کارند، ساکنان این مناطق باضافه کشاورزی از کوهای اطراف روستاهای خود عسل نیز جمع آوری می‌کنند ومی فروشند، عسل این مناطق طعم مخصوصی دارد وگران قسمت است.	خرما	نخل	predicate: ordo

411	سفید نوارسبز زیرگونه‌ای از پروانه است که در گونه سفید کوچک کیه‌داغی، تیره کاهی‌بالان و سرده پروانه‌های سپیدباغی قرار دارد.	سفید کوچک کیه‌داغی	پروانه‌های سپیدباغی	predicate: genus

412	شاهزاده فراستورفر گونه‌ای پروانه است که در تیره پروانه‌های فرچه‌پا و سرده پروانه‌های شاهزاده قرار دارد.	شاهزاده فراستورفر	پروانه‌های شاهزاده	predicate: genus

413	باغات مرکبات و میوه جات و نخل خرما وصیفی جات و شتوی در أطراف این شهر فراوان أست، ودر حدود ۳ هزار هکتار زمین زیر کشت دارد.	خرما	نخل	predicate: ordo

414	مخزن: انسان تنها مخزن این حشره است روش انتقال: تماس با افراد آلود و یا لوازمی که به وسیله آن‌ها مصرف شده است وسیله انتقال است دوره کمون: چرخه تکامل این انگل شامل سه مرحله۱- تخم۲-نوچه۳-بالغ است بهترین درجه حرارت برای تکمیل رشد انگل ۳۲ درجه سانتی گراد است تخم‌های شپش سر در حرارت کمتر از ۳۲درجه سانتی گراد باز نمیشود در شرایط مناسب تخم‌ها بعد از ۷تا ۱۰روز باز میشود مرحله نوچه‌ای بر حسب درجه حرارت بین ۷تا ۱۳روز طول میکشد از زمانی که تخم باز میشود تا وقتی که حشره بالغ تخمگذاری میکند به طور متوسط ۳ هفته است متوسط چرخه تکامل شپش سر و بدن ۱۸و شپش عانه ۱۵ روز است دوره واگیری: بیماری در تمام مدتی که شپش زنده یا تخم آن در روی سر و البسه افراد آلوده وجود دارد قابل انتقال است متوسط عمر شپش بالغ یک ماه است تخم شپش نیز برای یک ماه بر روی البسه می‌ماند ۷روز در خارج از بدن میزبان بدون تغذیه کردن زنده میماند. لارو شپش تنها برای ۲۴ ساعت بدون تغذیه کردن زنده میماند مفصل شانه یا مفصل گلنوهومرال جزیی از کمربند شانه‌ای است. بیشرین میزان حرکت در کمربند شانه‌ای مربوط به مفصل شانه بوده و سه مفصل دیگر از تحرک کمتری برخوردارند. این مفصل به شکل گوی و کاسه‌ای بوده و نوعی از مفاصل سینوویال است که در آن سر گرد هومروس (استخوان بازو) در داخل حفره کم عمق گلنوئید اسکاپولا (استخوان کتف) قرار می‌گیرد. برخلاف مفصل ران که مفصل پایداری بوده و توسط حفره عمیق استابولار (Asetabular) حمایت می‌شود، مفصل شانه یک مفصل متحرک با حفره کم عمق گلنوئید (Glenoid) است. تحرک زیاد مفصل شانه یک عامل مهم بی ثباتی آن محسوب می‌شود و بنابراین مستعد آسیب بسیاری است (به ویژه دررفتگی).	شپش	حشره	predicate: classis

415	همچنین در پایه کوه باغهای سر سبز از مرکبات و مزارع درخت نخل خرما وجود دارد وآب چاهایش بسیار شیرین است.	خرما	نخل	predicate: familia

416	میاندشت در سال ۱۳۵۲ تحت حفاظت قرار گرفت و در آن هنگام با داشتن حدود ۳۵۰۰ رأس غزال ایرانی (آهو) و تعدادی یوزپلنگ از بهترین زیست‌گاه‌های این دو جانور به شمار می‌آمد.	غزال ایرانی	آهو	predicate: genus

417	۲) شراب آقطی سیاه: ۱۵۰ گرم پوست ساقه یا ریشه این گیاه را در یک لیتر آب شراب سفید ریخته وبگذارید بمدت ۱۵ روز بماند البته هر روز آنرا هم بزنید.	آقطی سیاه	گیاه	predicate: regnum

418	در آغاز امر یک بازاری کوچک به‌وسیلهٔ شاخه‌های درخت نخل خرما ساخته بودند ودر آن محاصیل خرما و میوه جات در آن می‌فروخته‌اند؛ ولی به بازبینی روزهای و گسترش یافته‌است ودر حال حاضر تمام منتوجات و کالاهای گوناگون وکمالیات من جمله: قالیچه، گلهای زینتی، تُحَف (آنتیک)، منتوجات نخل خرما، میوه، ماهی شور (سَمَک مالح)، نغار، تفنگ بادی، خیزران، ظرف سفالی و کوزه‌گری در این منطقه رایج است، وبسیاری از چیزهای دیگر که مورد جلب نظر رهگذران و گردشگران قرار می‌گیرد در بازار هست.	خرما	نخل	predicate: ordo

419	مهمترین جانوران نیز انواع قورباغه، لاک پشت خزری و از پرندگان قو، سرسبز، سرحنایی، اردک تاجدار، خوتکا، چنگر، حواصیل خاکستری، چنگر نوک سرخ، کشیم کوچک، حواصیل ارغوانی، قار سفید کوچک، ماهی خورک، غاز خاکستری، سیاه کاکل، اردک بلوطی و گیلدر هستند.	چنگر	پرندگان	predicate: classis

420	تعداد ۳۵ حلقه چاه در روستا وجود دارد که ازآب‌های آنها برای امور کشاورزی استفاده می‌شود، آب چاه‌ها وقنات‌ها حداکثر قابلیت کشت جو و گندم, کنجد, پنبه, جو، هندوانه و به صورت نادر برخی دیگر از صیفی جات و نخل خرما را دارند.	خرما	نخل	predicate: ordo

421	قوچ شرقی گونه‌ای گوسفند است که در گوسفندیان قرار دارد.	قوچ شرقی	گوسفندیان	predicate: genus

422	همچنین در پایه کوه باغهای سر سبز از مرکبات و مزارع درخت نخل خرما وجود دارد وآب چاهایش بسیار شیرین است.	خرما	نخل	predicate: ordo

423	خانه‌های قدیمی دهستان کوخرد بخش کوخرد شهرستان بستک استان هرمزگان با سبک خاصی می‌ساختند، یک شکل عادی داشته‌است، سقف آنهارا از چوب مستحکم وبا دوام درخت گز بوده و در بعضی جاها چوب درخت سدر (کنار) وتنه درخت نخل خرما نیز استفاده می‌نمودندو احیاناً از چوب چندل نیز استفاده می‌کردند.	خرما	نخل	predicate: familia

424	آثاری از خانه‌های قدیمی در ضلع شمالی روستا وجود دارد که تاریخ بنای آن به صدها سال پیش بر می‌گردد، خانه از سنگ وگل ولای ساخته شده‌است وسقف آن‌ها از کنده وشاخه‌های درخت نخل خرما تشکیل داده بوده‌است.	خرما	نخل	predicate: familia

425	کسانی که نذر شیر دارند در روز هشتم، نهم، دهم، همراه نخل گردانی شیر بین مردم پخش می‌کنند نخل‌ها را به در هر خانه که می‌برند صاحب خانه نذر خود مانند شربت، خرما، شیر، دود کردن اسپند را به جا می‌آورد اگر نذر قربانی داشته باشند قربانی می‌کنند در روز نهم و دهم محرم همین مراسم صورت می‌گیرد در شب دهم عاشورا، که شام غربیان است نخل را دور محله می‌گرداند و همه مردم پابرهمه و شمع به دست همراه نخل به امامزاده می‌روند و تا صبح به سینه زنی و عزاداری می‌پردازند.	خرما	نخل	predicate: familia

426	http: //en. wikipedia. org/wiki/Allied-occupied_Austria سرده کیسه‌خرس شامل ۳ گونه است که فقط یکی از آن (کوآلا) هنوز زنده‌است.	کوآلا	کیسه‌خرس	predicate: genus

427	و مسابقات زیر را برگزار کرده فهرست ورزشگاه‌های فوتبال کره‌جنوبی ویکی‌پدیای انگلیسی مُخوَر (در پهلوی موگر: موگ یا موغ در پهلوی به معنی نخل است) (در جهرم مُحَر) (در بلوچستان مچ ایوار) شغلی قدیمی در بین کشاورزان درختان خرما است که در ناحیه جنوبی ایران رواج دارد.	خرما	نخل	predicate: familia

428	قلعه عبارت است از یک بنای دو طبقه که اطراف آن با دیوار (سور) محافظت شده‌است، بنای قلعه از عناصر معماری محلی تقلیدی تشکیل یافته‌است، قسمتی از دیوار سمیک برج‌ها از سنگ و خشت و ساروج تشیید شده‌است، همچنین از مواد گچ، چوب و شاخهٔ نخل خرما نیز استفاده شده‌است.	خرما	نخل	predicate: ordo

429	در این روستا تعدادی چشمهٔ آب شیرین وجود دارد، لذا از لحاظ کشاورزی روستای نسبتاً بارونقی است، باغ‌های مرکبات و نخل خرما در روستا فراوان است.	خرما	نخل	predicate: familia

430	آزولا یا سرخس آبی (Azolla filiculoides) یک گونه از آزیریان بومی مناطق معتدل و گرمسیری آمریکا و همچنین بسیاری از مناطق بر قدیم از جمله آسیا و استرالیا است.	آزولا	آزیریان	predicate: genus

431	منابع چینی از ایران (در زبان ایشان بوسی، تلفظ چینی پارسی) به عنوان سرزمین نخل خرما که در نزدشان به نام عناب پارسی و عناب هزارساله مشهور بوده، یاد کرده‌اند.	خرما	نخل	predicate: ordo

432	از دیگر پرندگان می‌توان شاهین، بالابان، بحری، دلیجه، عقاب، لاچین، ترمتای، جغدکوچک، مرغ حق جنوبی، سارکپه و زاغ بور، کوکرشکم سیاه، کبوتر چاهی، قمری، شبگردمعمولی، سبزقبا، زنبورخورک، هدهد، بادخورک، دارکوب باغی، چکاوگ، سنگ چشم، پری شاهرخ، زاغ، زاغ نوک سرخ، غراب، میوه خوار، مگس گیرخالدار، چکبوته‌ای، کمر کولی، کی لو، چکچکها، دم چتری، گلوسرخ و دم جنبانک می‌توان نام برد.	بادخورک	پرندگان	predicate: classis

433	موجودات زنده انواع مختلفی دارند: باکتری، گیاهان، جانوران (آهو)، قارچ‌ها جاندار یا اَندامگان، یا ارگانیسم به‌معنای یک سامانهٔ زنده و پیچیده از اعضاست که با تأثیرشان بر یکدیگر، امکان سازگاری با محیط و تضمین بقا و پایداری کلّ آن موجود زنده (جاندار) را فراهم می‌کنند.	آهو	جانوران	predicate: regnum

434	«جیزان» به زراعت مشهور است، و باغ‌های نخل خرما، مزارع مرکبات و باغ‌های میوه به وفرت در این ناحیه وجود دارد.	خرما	نخل	predicate: ordo

435	دارای ۲۰۰ اصله نخل خرما و ۵۰ من زمین زیر کشت دیم می‌باشد.	خرما	نخل	predicate: familia

436	مهمترین سوغاتی وحدتیه عبارت است از: خرما، رطب، خارک، حصیر و سایر محصولات بافته شده با برگ نخل، ظروف سفالی، قالی، قالیچه، گبه، گلیم، نمد، گیوه، عبا، ملحفه، قبا، ارده (شیره کنجد)، انواع حلوا، گرده و مشتک و انواع دیگر نان محلی، لورک و ماست و سایر لبنیات محلی، خاک شیر (درمان درد معده)، زیره (دفع باد شکم)، بنگو، گل گاوزبان و شنبلیله.	خرما	نخل	predicate: familia

437	غزال ایرانی در کنار جبیر یکی از دو گونه آهو (یا غزال) است که در ایران زندگی می‌کند (آهوی کوهی تنها در جزیره فارور حضور دارد).	غزال ایرانی	آهو	predicate: genus

438	باضافه دستبافی منسوجات نخل خرما و دامداری در بعضی از مناطق این شهرستان.	خرما	نخل	predicate: familia

439	«چشمهٔ آب بربار» دقیقاً از جلو مسجد می‌گذرد وبه سوی نخلستان می‌رود، مصالح مورد استفاده در بنا از سنگ، گچ، چوب و شاخهٔ نخل خرما استفاده شده‌است.	خرما	نخل	predicate: ordo

440	پرتوماهی آتشین یا شیرماهی باله‌شیشه‌ای گونه‌ای خروس‌ماهی است که در اقیانوس هند و اقیانوس آرام زندگی می‌کند.	پرتوماهی آتشین	خروس‌ماهی	predicate: genus

441	از انواع پرندگان که در این کوه زندگی می‌کنند می‌توان از کبک، قُمری، بادخور، تیهو، سبزقبا، چکاوک، چکاوک هدهد و هدهد، بلبل، گنجشک، دم جنبانک، فاخته، سهره، صعوه، کوکر، دراج نام برد.	گنجشک	پرندگان	predicate: classis

442	این روستا دارای آب زیر زمینی بسیار شیرین، چند شعاب (وادی) و دره‌های گوناگون است، اطراف دره‌ها مملو از باغ‌های درخت نخل خرما، درختهای کوهستانی سمر و کُنار و سلم است.	خرما	نخل	predicate: familia

443	عنکبوت شلاقی از راسته جانوران بی‌مهره و در رده عنکبوتیان قرار دارد.	عنکبوتیان	جانوران	predicate: regnum

444	«جیزان» به زراعت مشهور است، و باغ‌های نخل خرما، مزارع مرکبات و باغ‌های میوه به وفرت در این ناحیه وجود دارد.	خرما	نخل	predicate: familia

445	این منطقه به دلیل قرار گرفتن در میان سلسله ارتفاعات و تحت تأثیر جریان‌های رطوبتی، از ریزش‌های جوی نسبتاً کافی برخوردار بوده و تعداد زیادی چشمه دائمی و فصلی در آن دیده می‌شود و از لحاظ حیات وحش غنی بوده و توده‌های مختلف پستانداران و پرندگان، خزندگان، و انواع ماهی در این منطقه وجود دارد که از آن جمله می‌توان به قوچ و میش ارمنی، آهو، خرس قهوه‌ای، گراز، گربه وحشی، خرگوش و انواع پرندگان مانند حواصیل خاکستری، کبک، چکاوک و جانداران آبی مانند سگ آبی، عروس ماهی، سیاه ماهی و سس ماهی اشاره نمود.	آهو	پستانداران	predicate: classis

446	قرقی‌ها درمیان درختان آشیانه ساخته و برای شکار پرندگان کوچک مثل گنجشک در لابلای درختان و بوته‌ها سازگاری پیدا کرده‌اند.	گنجشک	پرندگان	predicate: classis

447	روی چوب‌ها یک نوعی از حصیر که «مَنگُور» نام داشت و همچنین از شاخه تراشیده نخل خرما که «گُردِنُه» یا سوند نام دارد و به شکل زیبایی تراشیده شده بودند استفاده شده‌است.	خرما	نخل	predicate: familia

448	۲ – کپر (لوگ): ساختن کپر در گذشته بیشتر رایج بوده و تا کنون افراد فقیر و حاشیه نشین از کپر (لوگ) بعنوان منزل مسکونی خود استفاده می‌کنند و برای ساختن این نوع منزل مسکونی از شاخهٔ نخل خرما و شاخه نخل وحشی (داز) استفاده می‌شود و شکل ظاهری این نوع منزل مسکونی گرد می‌باشد.	خرما	نخل	predicate: ordo

449	کشاورزی این شهر شامل محصولات جالیزی: هندوانه، خیار سبز، غلات: گندم و جو، ذرت، نخل خرما، گوجه، پیاز و مرکبات: پرتقال، لیمو، گریپ فروت، نارنج می‌باشد.	خرما	نخل	predicate: ordo

450	همچنین حیات وحش و پرندگان مختلفی در این کوه وجود دارند که از گونهٔ زیر می‌توان نام برد: کبک، قُمری، بادخور، تیهو، عقاب، چکاوک، چکاوک هدهد (أم سالم)، دم جنبانک، جغد، گنجشک، سبزقبا، فاخته، بلبل و بوکلو و «مرغ سلیمان» یا هدهد از جمله پرندگان این کوهستان هستند؛ که در فصل زمستان و بهار با آواز دلنشین خود این منطقه کوهستانی را شاد می‌کنند.	سبزقبا	پرندگان	predicate: classis

451	تنجه، اردک سرسبز، مرغابی، آبچلیک، چوکا و آنقوت به عنوان دیگر پرندگان دریاچه مهارلو هستند.	آبچلیک	پرندگان	predicate: classis

452	پستان‌داران منطقه شامل: قوچ و میش، کل و بز، گراز، تشی، خرگوش، خرس، پلنگ، کفتار، گرگ، روباه و پرندگان شامل: کبک، تیهو، قمری، کبوتر جنگلی، بلبل خرما، چکاوک کاکلی، زنبورخورک، کوکر، دلیجه، هدهد، سهره، زاغی، دم‌جنبانک، کمرکولی و هوبره.	دم‌جنبانک	پرندگان	predicate: classis

453	«چشمهٔ آب بربار» دقیقاً از جلو مسجد می‌گذرد وبه سوی نخلستان می‌رود، مصالح مورد استفاده در بنا از سنگ، گچ، چوب و شاخهٔ نخل خرما استفاده شده‌است.	خرما	نخل	predicate: familia

454	آب چاه‌ها حداکثر قابلیت کشت گندم, جو، هندوانه و به صورت نادر برخی دیگر از صیفی جات و نخل خرما و گز را دارند.	خرما	نخل	predicate: familia

455	مخزن ریکتزیاها در تیفوس شپشی (همه گیر) انسان و در تیفوس نوع موشی جوندگان می‌باشند. حشره ناقل در تیفوس شپشی، شپش در تیفوس موشی، کک و در تیفوس کنه‌ای کنه می‌باشد.	شپش	حشره	predicate: classis

456	همچنین اطراف دهستان باغ‌هایی از نخل خرما احاطه نموده‌است.	خرما	نخل	predicate: ordo

457	همچنین پرندگان مانند: کبک، عقاب، شاهین، بادخور، قُمری، تیهو، فاخته و بلبل،، سبزقبا (کراشکین)، چکاوک (بُوکلُو)، چکاوک هدهد، و «مرغ سلیمان» یا هدهد، گنجشک، دم جنبانک وصدها پرنده مختلف دیگر زندگی می‌کرده‌اند وبه علت وجود درختهای گوناگون و تنومند مانند: کُنار، و سمر سَلَم، کُور، کِرت و کُوهِنگ زیستگاه پرندگان گوناگونی بوده‌است.	سبزقبا	پرندگان	predicate: classis

458	جگوارها از جانوران بسیاری از جمله بزکوهی، آهو، سمور، پرندگان، لاک پشت‌ها، خوک‌های وحشی٬ خوک‌های پوزه دراز مالایا و ماهی تغذیه می‌کنند.	آهو	جانوران	predicate: regnum

459	از گونه‌های جانوران وحشی نیز می‌توان به بزکوهی، گرگ، روباه، خرگوش، خرس، گراز، خوک، ندرتاً پلنگ، سمور، سنجاب، راسو، موش خانگی و موش صحرایی انواع پرندگان مثل کبک، بلبل، انواع کلاغ، زاغ، جوجه تیغی، سار، گنجشک، بلدرچین، مرغ کوهی، چلچله، دارکوب، کبوتر، عقاب، جغد، شانه بسر، پرستو، قرقی و فاخته، یا کریم، دم جنبانک و …	گنجشک	جانوران	predicate: regnum

460	آب زیر زمینی اش شیرین است و محاصیل زراعتی فراوانی مانند: گوجه فرنگی، جو و گندم، وعدس و لوبیا، و نخود، و غله کشت می‌شود، همچنین در حدود ۶۰۰ اصله نخل خرما دارد که از ثمر آن مرغوب‌ترین انواع خرما در منطقه بدست می‌آید، همچنین منابع تامین آب کشاوزی به دلیل پائین بودن حجم نزولات جوی وفصلی بودن جریانات سطحی عمدتاً بر استحصال از منابع تحت‌الارضی استوار است بطوریکه آب مورد نیاز اراضی زراعی در حال حاضر از طریق ۲۲ چاه نیمه عمیق که در نقاط مختلف حفر گردیده تامین می‌گردد.	خرما	نخل	predicate: familia

461	ومنتوجات مختلف کشاورزی مانند: انار، پرتقال، نارنگی، لیمو ترش، لیمو شیرین، نارنج، باضافه خربزه، خیار، هندوانه، همبا، نخل خرما، گوآوا، لوز، بادام، پاپای، موز، خیار و دیگر درختهای صیفی وشتوی می‌کارند، همچنین در مواسم باران جو و گندم و عدس نیز می‌کارند.	خرما	نخل	predicate: familia

462	در درمان ناراحتی‌های معده از مربای آن استفاده می‌شود. درخت نارنج مادر مرکبات است و پایه بسیار خوبی جهت پیوند شاخه‌های نارنگی و یا پرتقال است.	نارنج	مرکبات	predicate: genus

463	با توجه به آب و هوای این منطقه و نوع خاک آن، کبوترآبکش محل بسیار مناسبی برای تولید انواع مرکبات شامل: پرتغال، نارنگی، نارنج، لیمو شیرین و لیمو ترش می‌باشد.	نارنج	مرکبات	predicate: genus

464	گل گاوزبان، خاکشیر، گل ختمی، آویشن، عناب، ترنجبین، پر سیاوش، کاسنی، گل سرخ، شقایق، بیدمشک، لاله، زنبق، شیرین بیان، بن سرخ، خاکشیر و نرگس و همچنین نباتات خوراکی چون پیشوک، شنگ، زرشک، کنگر، ریواس، حاجی بیان، فرفیان، پونه و نعناع از گیاهان خودروی منطقه‌اند. محصولات کشاورزی و باغی عمده بروجرد عبارت‌ند از گندم، جو، چغندر، ذرت، تخمک، انواع لوبیا، نخود، گیاهان علوفه‌ای، دانه‌های روغنی، پنبه، باقلا، محصولات جالیزی، سبزیجات و میوه‌هایی چون سیب، انگور، گلابِ، انواع آلو، آلبالو، گیلاس، بادام، گردو، انجیر و سنجد.	لاله	گیاهان	predicate: regnum

465	واز گونه پرندگان مانند: شاهین, کلاغ, کبوتر , کبک, قُمری (کیات) , بلبل, تیهو، جغد, گنجشک، دم جنبانک (دومیل) , فاخته، بادخور، می‌توان نام برد.	گنجشک	پرندگان	predicate: classis

466	دانشمندان در ابتدا بر این باور بودند که این پنگوئن از نسل پنگوئن‌های چشم زرد است اما دی‌ان‌ای که از نیمه استخوان‌های این جانوران به دست آمد نشان داد که این پنگوئن‌ها، گونه‌ای پنگوئن متفاوت بوده‌اند.	پنگوئن	جانوران	predicate: regnum

467	انواع پرندگان نیز عبارتنداز: کبک، کبک‌چیل، عقابها، شاهین، بحری، بالابان، لیل، دلیجه، انواع جغد، کرکس‌مصری، دال، حواصیل‌ها، لک‌لک سفید، غازخاکستری، اردک‌سرسبز، خوتکا، فیلوش، اردک‌ارده‌ای، آنقوت، غازپیشانی‌سفید، قره‌غاز، کشیم‌ها، اکراس، کاکاتی‌ها، انواع پرستوهای دریایی، سار، انواع دارکوب، چنگر، سبکبالان و میش‌مرغ می‌باشد.	چنگر	پرندگان	predicate: classis

468	این منطقه دارای اکوسیستمی کوهستانی با وسعت زیاد و آب و هوای متنوع و وجود عوارض طبیعی زیاد باعث تنوع جانوری و زیستی مناسبی می‌باشد. گونه حیوانات شامل: پلنگ، کل و بز، پازن، انواع سمور (جنگلی، سنگی، آبی)، تشی، رودک، سیاه گوش، جوجه تیغی، گرگ، روباه معمولی، راسو، گراز شغال، گربه جنگلی، خرگوش از مهمترین گونه‌های پرندگان بومی شامل: عقاب طلایی، عقاب جنگلی، طرلان، پیغو، قرقی، کرکس، دال سیاه، بحری، لیل، دلیجه، دلیجه کوچک، جغد جنگلی و کوچک، سبزقبا، زنبورخوار، دارکوب، هدهد، انواع چلچله، انواع چکاوک، پرستو، بلدرچین، کبک معمولی، کبک چیل، کبک دری، سنقر گندم زار و انواع زاغ.	سبزقبا	پرندگان	predicate: classis

469	دارای ۱۲۰۰ اصله نخل خرما دیم و در ۲۰۰ من زمین زیر کشت دارد.	خرما	نخل	predicate: familia

470	شغل مردم روستا اکثراً آزاد بوده (بنایی، ماهی گیری، کشاورزی، دامپروری و …) و شغل خانم‌ها علاوه بر خاندار بودن صنایع دستی متنوعی رانیز ساخته و به بازار ارزه می‌گردانند از جمله صنایع دستی رو ستا می‌توان به گلابتون دوزی، جلبیر بافی (نوعی رو سری گل دار زیبا)، پیش بافی (نوعی جارو دستی)، پری بافی (نوعی سبد که محصول خرما را در آن ذخیره می‌کنند)، چیلک بافی (نوعی طناب که از برگ‌های درخت نخل درست می‌شود) و …	خرما	نخل	predicate: ordo

471	درای چشمه بزرگ آب معدنی گرم و کشت‌پذیر است که حدود ۲۰ من (۲۸۰ کیلو گرم) گندم می‌توان زراعت نمود و ۲۰۰۰ اصله نخل خرما دارد.	خرما	نخل	predicate: ordo

472	از آن جهت که مطالعه مستقیم حشرات، سخت‌پوستان، و عنکبوتیان در یک زیستگاه چندان آسان نیست بررسی افکنه‌های پراکنده آن‌ها در زیستگاه کمک زیادی به مطالعات پراکنش، و دیگر ویژگی‌های این جانوران در منطقه مورد مطالعه می‌کند.	عنکبوتیان	جانوران	predicate: regnum

473	گیاهان تالاب به سه دسته غوطه ور، گیاهان شناور و گیاهان حاشیه‌ای تقسیم می‌شود، گیاهان غوطه ور مثل جلبک سبز آبزی، جلبک سبز، گوشاب شانه‌ای، والیس نریای پیچیده، هیدری لاورتیسیلاتا (هزاربرگ)، سراتوفیلوم شناور، میریوفیلوم، ناجس مینور و گیاهان شناور مثل اوتیکولاریا، سالوین، هیدروکاریس (زیورآب)، عدسک سرنیزه‌ای، عدسک آبی چند ریشه‌ای، تراپا، مریم آبی، علف هفت پهن، علف هفت بند دورگ، پوتاموژتون، اسپیرودلا، نیلوفر آبی، لاله مرداب (سل باقالی) است.	لاله	گیاهان	predicate: regnum

474	شاهزاده معمولی گونه‌ای پروانه است که در تیره پروانه‌های فرچه‌پا و سرده پروانه‌های شاهزاده قرار دارد.	شاهزاده معمولی	پروانه‌های شاهزاده	predicate: genus

475	بیش از همه گیاه خرما به نام نخل معروف است.	خرما	نخل	predicate: ordo

476	لازم است ذکر شود که درخت نخل (خرما) یک درخت گرمسیری و بنابراین جنوبی بوده و از راه جنوب غرب کشور و منطقهٔ بین‌النهرین وارد ایران گردیده و عنوان شناخته شدهٔ deraxt_e asurik (درخت آسوریک) نیز می‌تواند تصدیق کنندهٔ این ادعا باشد.	خرما	نخل	predicate: familia

477	«انجیردان» دارای ۵۰۰ اصله نخل خرما و ۵۰۰ من زمین زیر کشت دیم می‌باشد.	خرما	نخل	predicate: ordo

